,type,sampler,initer,imputer,Potassium,Sodium,Creatinine,Chloride,Urea Nitrogen,Bicarbonate,Anion Gap,Glucose,Magnesium,"Calcium, Total",Phosphate
14,std,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 4}, 'KNNInit')","({'n_iterations': 4}, 'FeaturePropagation')",0.012832095391537393,16.785498088077752,0.0017506105186320359,9.08307629805901,10.407186442128365,0.4770962817955485,0.3103223217114225,31.073609036749858,0.005405548502654576,0.06072058642785347,0.023246724134378387
15,mean,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 4}, 'KNNInit')","({'n_iterations': 8}, 'FeaturePropagation')",0.21246556228379707,287.37044360525755,0.02426976006740423,102.13019263938429,55.68980574900348,9.486820190035541,3.261887765725535,245.4049535620458,0.0523023074149262,1.139552324870148,0.19361587079509363
16,std,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 4}, 'KNNInit')","({'n_iterations': 8}, 'FeaturePropagation')",0.024036883009424855,22.13614584436646,0.002597168835558851,9.1595722315422,6.933593425890052,0.5855151531872745,0.46819420643678034,16.319306476511482,0.0050869167623054665,0.050755932101413596,0.03300190787652309
17,mean,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 5}, 'KNNInit')","({'n_iterations': 1}, 'FeaturePropagation')",0.216378810227884,281.7663305521218,0.02015558242634542,103.18709783668803,59.56667914548102,9.301866971152137,3.3335154960604827,234.11471685754296,0.05058372547961405,1.0455009592678273,0.20529890720645588
18,std,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 5}, 'KNNInit')","({'n_iterations': 1}, 'FeaturePropagation')",0.013645460873832636,17.04115560989302,0.0057123899065130756,6.295902071813422,9.785409388120705,1.4512351148224618,0.3600129617332447,38.97566867940936,0.005689407306180895,0.13448896996773643,0.01884748610744617
19,mean,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 5}, 'KNNInit')","({'n_iterations': 2}, 'FeaturePropagation')",0.21663013678610943,264.58292283375727,0.024752537045915776,102.67046580158822,50.605984327422576,9.270564840917077,3.324878325813464,255.68713144295194,0.049639251114530505,1.1924776787193778,0.2136247934504437
20,std,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 5}, 'KNNInit')","({'n_iterations': 2}, 'FeaturePropagation')",0.017062199253073236,14.201239059963996,0.0018930375013903903,6.649022334762606,16.86410699659275,0.6361508785461585,0.44019602329138263,16.16940543800614,0.005028906316624202,0.049689420074418546,0.025301985002582905
21,mean,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 5}, 'KNNInit')","({'n_iterations': 4}, 'FeaturePropagation')",0.22779881958102116,267.0078931711341,0.01906488302117993,106.43286858450911,59.12080803671627,10.164886503893424,3.4424710707311115,257.6399578456439,0.047162113766637696,1.0871490701154491,0.20120340314845517
22,std,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 5}, 'KNNInit')","({'n_iterations': 4}, 'FeaturePropagation')",0.031224819484739617,28.710520840443163,0.0036750464337581825,9.753744021916445,6.529838343013761,0.2637160193202871,0.26009445260296615,16.01606012025849,0.00863387621240523,0.06450159314663798,0.020438863363424948
23,mean,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 5}, 'KNNInit')","({'n_iterations': 8}, 'FeaturePropagation')",0.22066249497956636,286.39846004739763,0.024399123650857224,102.16505369558732,53.45129420291012,9.580727819321988,3.225537407488905,251.32554015668242,0.05222104028482581,1.1316159781239916,0.21615491710204573
24,std,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 5}, 'KNNInit')","({'n_iterations': 8}, 'FeaturePropagation')",0.025814674748157202,24.90869461462127,0.004088204375949344,7.553259006170997,11.523774973398885,1.3030915283652742,0.43012465457028026,24.591642782885202,0.0035218008664710918,0.03796129138960143,0.026069697062974104
25,mean,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 1}, 'FeaturePropagation')",0.21290232015660226,275.3728729067637,0.022591000082590906,101.45585445377196,46.0608829701121,9.739865258099526,3.048421878819477,244.69447521296632,0.04926588337047104,1.1608690018987118,0.20437955868840757
26,std,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 1}, 'FeaturePropagation')",0.016391352120236225,18.006909183566478,0.004286264298064185,6.588803639980754,15.25220548303344,0.5850795196072123,0.6654246306847303,22.05685633665031,0.00676022606939211,0.10793274633389352,0.02791233520901916
27,mean,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 2}, 'FeaturePropagation')",0.23158486637191117,292.47595689957393,0.019025561595671377,107.35675442814834,58.04291289038516,9.656947695799627,3.044101370600896,247.20964892693172,0.0510021024158462,1.1631996882079365,0.19244427332595201
28,std,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 2}, 'FeaturePropagation')",0.015574816809751566,21.356868611339756,0.005168098281234315,5.463504469700595,8.925400476515446,0.7643608612958946,0.5123556925182243,23.37373099305019,0.0027706810695597175,0.15041997315834546,0.04253739253411952
29,mean,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 4}, 'FeaturePropagation')",0.22898609339757586,296.69547428566625,0.021047047474953662,98.73867522255938,54.309878263472704,9.085577805010564,3.2869629135229976,250.3643895709597,0.05319670530557452,1.2340872058235435,0.20494559308662463
30,std,"({'droprate': 0.9, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 4}, 'FeaturePropagation')",0.019422869797288758,21.55907086888209,0.00612174123108613,11.863142926080284,5.10755964033716,0.40077163468711574,0.5780690767299129,13.27347345391699,0.004930853536049684,0.06895670832191127,0.03596423385408553
